customerID,tenure,Contract,MonthlyCharges,PaymentMethod,TechSupport,InternetService,RiskScore,RiskCategory
5515-RUGKN,8,Month-to-month,54.75,Credit card (automatic),No,DSL,10,Critical Risk
9705-IOVQQ,61,One year,99.0,Electronic check,No,Fiber optic,10,Critical Risk
8887-IPQNC,7,Month-to-month,44.25,Mailed check,No,DSL,10,Critical Risk
1320-REHCS,52,Month-to-month,110.75,Electronic check,Yes,Fiber optic,10,Critical Risk
1803-BGNBD,12,Month-to-month,54.3,Electronic check,Yes,DSL,10,Critical Risk
9470-XCCEM,35,Month-to-month,89.65,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
3144-KMTWZ,71,Month-to-month,93.25,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
5804-HYIEZ,70,Month-to-month,106.05,Electronic check,No,Fiber optic,10,Critical Risk
2519-LBNQL,60,One year,104.35,Electronic check,No,Fiber optic,10,Critical Risk
4138-NAXED,51,Month-to-month,81.0,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
2038-LLMLM,48,Month-to-month,103.85,Electronic check,Yes,Fiber optic,10,Critical Risk
1170-SASML,69,Month-to-month,85.4,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
8543-MSDMF,3,Month-to-month,77.4,Electronic check,No,DSL,10,Critical Risk
2538-OIMXF,1,Month-to-month,24.7,Mailed check,No,DSL,10,Critical Risk
6650-VJONK,1,Month-to-month,43.85,Bank transfer (automatic),No,DSL,10,Critical Risk
5349-AZPEW,5,Month-to-month,25.05,Mailed check,No,DSL,10,Critical Risk
0817-HSUSE,1,Month-to-month,75.5,Electronic check,Yes,DSL,10,Critical Risk
7554-AKDQF,6,Month-to-month,45.65,Mailed check,No,DSL,10,Critical Risk
8286-AFUYI,1,Month-to-month,47.95,Electronic check,No,DSL,10,Critical Risk
7064-FRRSW,48,One year,99.0,Electronic check,No,Fiber optic,10,Critical Risk
3961-SXAXY,1,Month-to-month,44.05,Bank transfer (automatic),No,DSL,10,Critical Risk
3566-HJGPK,1,Month-to-month,45.55,Mailed check,No,DSL,10,Critical Risk
3062-ICYZQ,51,Month-to-month,93.8,Electronic check,No,Fiber optic,10,Critical Risk
1636-NTNCO,4,Month-to-month,50.95,Credit card (automatic),No,DSL,10,Critical Risk
5882-CMAZQ,5,Month-to-month,34.25,Electronic check,Yes,DSL,10,Critical Risk
7188-CBBBA,65,One year,95.5,Electronic check,No,Fiber optic,10,Critical Risk
5356-CSVSQ,3,Month-to-month,64.6,Electronic check,Yes,DSL,10,Critical Risk
0701-RFGFI,49,Month-to-month,95.4,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
9261-WDCAF,3,Month-to-month,54.65,Mailed check,No,DSL,10,Critical Risk
5858-EAFCZ,1,Month-to-month,44.45,Mailed check,No,DSL,10,Critical Risk
4918-FYJNT,55,Month-to-month,90.45,Electronic check,Yes,Fiber optic,10,Critical Risk
8158-WPEZG,11,Month-to-month,35.65,Electronic check,Yes,DSL,10,Critical Risk
5522-NYKPB,25,Month-to-month,85.9,Electronic check,Yes,Fiber optic,10,Critical Risk
0015-UOCOJ,7,Month-to-month,48.2,Electronic check,No,DSL,10,Critical Risk
9168-INPSZ,44,Month-to-month,104.15,Electronic check,Yes,Fiber optic,10,Critical Risk
6896-SRVYQ,44,Month-to-month,73.85,Electronic check,No,Fiber optic,10,Critical Risk
8378-LKJAF,38,Month-to-month,101.15,Credit card (automatic),No,Fiber optic,10,Critical Risk
8205-MQUGY,12,Month-to-month,49.2,Electronic check,No,DSL,10,Critical Risk
9777-WJJPR,31,Month-to-month,88.65,Credit card (automatic),No,Fiber optic,10,Critical Risk
0380-NEAVX,34,One year,99.85,Electronic check,No,Fiber optic,10,Critical Risk
9495-SKLKD,45,Month-to-month,95.95,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
5035-PGZXH,56,One year,106.8,Electronic check,No,Fiber optic,10,Critical Risk
9327-QSDED,8,Month-to-month,43.55,Mailed check,No,DSL,10,Critical Risk
8096-LOIST,19,Month-to-month,56.2,Electronic check,No,DSL,10,Critical Risk
5071-FBJFS,4,Month-to-month,50.3,Electronic check,No,DSL,10,Critical Risk
2796-UUZZO,63,Month-to-month,80.3,Credit card (automatic),No,Fiber optic,10,Critical Risk
1436-ZMJAN,10,Month-to-month,67.8,Credit card (automatic),No,DSL,10,Critical Risk
9365-SRSZE,27,Month-to-month,70.55,Electronic check,No,Fiber optic,10,Critical Risk
0799-DDIHE,15,Month-to-month,46.3,Electronic check,No,DSL,10,Critical Risk
1895-QTKDO,1,Month-to-month,43.95,Credit card (automatic),No,DSL,10,Critical Risk
6635-CPNUN,28,Month-to-month,96.6,Credit card (automatic),No,Fiber optic,10,Critical Risk
2720-FVBQP,6,Month-to-month,48.95,Credit card (automatic),No,DSL,10,Critical Risk
7978-DKUQH,25,Month-to-month,74.6,Electronic check,No,Fiber optic,10,Critical Risk
2927-QRRQV,46,One year,94.65,Electronic check,No,Fiber optic,10,Critical Risk
2014-MKGMH,46,One year,101.1,Electronic check,No,Fiber optic,10,Critical Risk
2988-PLAHS,3,One year,69.95,Electronic check,No,DSL,10,Critical Risk
9469-WEJBT,37,Month-to-month,90.35,Electronic check,Yes,Fiber optic,10,Critical Risk
7426-WEIJX,60,Month-to-month,80.95,Electronic check,No,Fiber optic,10,Critical Risk
8189-HBVRW,53,Month-to-month,90.8,Electronic check,No,Fiber optic,10,Critical Risk
3761-FLYZI,65,Month-to-month,108.8,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
0999-QXNSA,7,Month-to-month,45.75,Mailed check,No,DSL,10,Critical Risk
4257-GAESD,6,Month-to-month,45.0,Credit card (automatic),No,DSL,10,Critical Risk
7442-YGZFK,1,Month-to-month,49.8,Credit card (automatic),No,DSL,10,Critical Risk
7521-AFHAB,5,Month-to-month,44.8,Mailed check,No,DSL,10,Critical Risk
2181-UAESM,2,Month-to-month,53.45,Electronic check,No,DSL,10,Critical Risk
6168-YBYNP,59,Month-to-month,111.35,Electronic check,Yes,Fiber optic,10,Critical Risk
2207-QPJED,37,Month-to-month,90.0,Electronic check,Yes,Fiber optic,10,Critical Risk
1304-BCCFO,9,Month-to-month,70.05,Mailed check,No,DSL,10,Critical Risk
1845-ZLLIG,1,Month-to-month,50.15,Mailed check,No,DSL,10,Critical Risk
8535-SFUTN,61,Month-to-month,106.45,Electronic check,No,Fiber optic,10,Critical Risk
5174-ITUMV,67,One year,105.4,Electronic check,No,Fiber optic,10,Critical Risk
2209-XADXF,1,Month-to-month,25.25,Bank transfer (automatic),No,DSL,10,Critical Risk
0913-XWSCN,55,Month-to-month,85.5,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
8167-GJLRN,3,Month-to-month,30.4,Electronic check,Yes,DSL,10,Critical Risk
1575-KRZZE,4,Month-to-month,55.2,Electronic check,No,DSL,10,Critical Risk
0621-HJWXJ,63,Month-to-month,81.55,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
7924-GJZFI,25,Month-to-month,69.3,Electronic check,No,Fiber optic,10,Critical Risk
6582-OIVSP,1,Month-to-month,45.3,Mailed check,No,DSL,10,Critical Risk
2782-LFZVW,11,Month-to-month,58.95,Mailed check,No,DSL,10,Critical Risk
3716-UVSPD,1,Month-to-month,49.3,Electronic check,Yes,DSL,10,Critical Risk
3780-YVMFA,8,Month-to-month,68.55,Electronic check,Yes,DSL,10,Critical Risk
5133-POWUA,1,Month-to-month,45.8,Mailed check,No,DSL,10,Critical Risk
6030-REHUX,28,Month-to-month,110.85,Electronic check,Yes,Fiber optic,10,Critical Risk
4760-THGOT,43,Month-to-month,94.1,Electronic check,No,Fiber optic,10,Critical Risk
5533-NHFRF,7,Month-to-month,44.4,Electronic check,Yes,DSL,10,Critical Risk
6522-YRBXD,35,Month-to-month,94.55,Electronic check,No,Fiber optic,10,Critical Risk
5968-XQIVE,72,One year,89.7,Electronic check,No,Fiber optic,10,Critical Risk
9058-HRZSV,65,Month-to-month,94.4,Electronic check,No,Fiber optic,10,Critical Risk
9244-ZVAPM,1,Month-to-month,45.6,Mailed check,No,DSL,10,Critical Risk
4522-AKYLR,13,Month-to-month,54.8,Electronic check,No,DSL,10,Critical Risk
6243-OZGFH,23,Month-to-month,44.95,Electronic check,No,DSL,10,Critical Risk
8059-UDZFY,33,Month-to-month,105.35,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
6862-CQUMB,37,Month-to-month,96.1,Credit card (automatic),No,Fiber optic,10,Critical Risk
3352-ALMCK,40,Month-to-month,102.65,Mailed check,No,Fiber optic,10,Critical Risk
2761-XECQW,8,Month-to-month,43.35,Mailed check,No,DSL,10,Critical Risk
6158-HDPXZ,1,Month-to-month,25.35,Mailed check,No,DSL,10,Critical Risk
5312-IRCFR,64,One year,92.85,Electronic check,No,Fiber optic,10,Critical Risk
8782-LKFPK,44,Month-to-month,90.4,Mailed check,No,Fiber optic,10,Critical Risk
3404-JNXAX,51,Month-to-month,80.75,Electronic check,Yes,Fiber optic,10,Critical Risk
3597-MVHJT,27,Month-to-month,95.6,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
0111-KLBQG,32,Month-to-month,93.95,Mailed check,No,Fiber optic,10,Critical Risk
5233-AOZUF,29,Month-to-month,74.95,Electronic check,No,Fiber optic,10,Critical Risk
5131-PONJI,49,Month-to-month,90.4,Credit card (automatic),No,Fiber optic,10,Critical Risk
5973-EJGDP,51,Month-to-month,87.35,Electronic check,Yes,Fiber optic,10,Critical Risk
2240-HSJQD,38,Month-to-month,81.85,Mailed check,No,Fiber optic,10,Critical Risk
4146-SVFUD,1,Month-to-month,44.6,Mailed check,No,DSL,10,Critical Risk
2452-KDRRH,67,Month-to-month,101.4,Credit card (automatic),No,Fiber optic,10,Critical Risk
2277-DJJDL,60,Month-to-month,99.0,Electronic check,Yes,Fiber optic,10,Critical Risk
3808-HFKDE,20,Month-to-month,44.35,Electronic check,No,DSL,10,Critical Risk
4130-MZLCC,5,Month-to-month,50.55,Bank transfer (automatic),No,DSL,10,Critical Risk
8648-PFRMP,14,Month-to-month,46.35,Electronic check,No,DSL,10,Critical Risk
6180-YBIQI,5,Month-to-month,24.3,Mailed check,No,DSL,10,Critical Risk
9163-GHAYE,15,Month-to-month,48.85,Electronic check,No,DSL,10,Critical Risk
2770-NSVDG,24,Month-to-month,29.1,Electronic check,No,DSL,10,Critical Risk
9944-AEXBM,32,Month-to-month,85.65,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
8108-UXRQN,11,Month-to-month,50.55,Electronic check,No,DSL,10,Critical Risk
2826-UWHIS,45,Month-to-month,81.4,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
1536-HBSWP,1,Month-to-month,49.9,Electronic check,Yes,DSL,10,Critical Risk
1777-JYQPJ,2,Month-to-month,24.3,Mailed check,No,DSL,10,Critical Risk
5076-YVXCM,51,Month-to-month,83.4,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
1456-TWCGB,4,Month-to-month,49.25,Mailed check,No,DSL,10,Critical Risk
5213-TWWJU,28,Month-to-month,91.0,Electronic check,Yes,Fiber optic,10,Critical Risk
5122-CYFXA,3,Month-to-month,75.3,Electronic check,Yes,DSL,10,Critical Risk
4191-XOVOM,63,Month-to-month,105.4,Electronic check,Yes,Fiber optic,10,Critical Risk
6952-OMNWB,68,Month-to-month,80.35,Credit card (automatic),No,Fiber optic,10,Critical Risk
8095-WANWK,10,Month-to-month,45.25,Mailed check,No,DSL,10,Critical Risk
1216-JWVUX,25,Month-to-month,75.5,Electronic check,No,Fiber optic,10,Critical Risk
1215-FIGMP,60,Month-to-month,89.9,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
4727-MCYZG,1,Month-to-month,55.55,Mailed check,No,DSL,10,Critical Risk
5948-UJZLF,2,Month-to-month,49.25,Mailed check,No,DSL,10,Critical Risk
1173-NOEYG,27,Month-to-month,90.15,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
3413-BMNZE,1,Month-to-month,45.25,Bank transfer (automatic),No,DSL,10,Critical Risk
1635-FJFCC,5,Month-to-month,44.05,Credit card (automatic),No,DSL,10,Critical Risk
4718-DHSMV,11,Month-to-month,35.8,Mailed check,No,DSL,10,Critical Risk
9505-SQFSW,3,Month-to-month,40.3,Mailed check,No,DSL,10,Critical Risk
9508-ILZDG,34,Month-to-month,96.35,Electronic check,Yes,Fiber optic,10,Critical Risk
7982-VCELR,36,Month-to-month,94.8,Credit card (automatic),No,Fiber optic,10,Critical Risk
4767-HZZHQ,30,Month-to-month,82.05,Bank transfer (automatic),No,Fiber optic,10,Critical Risk
4881-JVQOD,10,Month-to-month,34.55,Bank transfer (automatic),No,DSL,10,Critical Risk
6464-KEXXH,8,Month-to-month,25.25,Credit card (automatic),No,DSL,10,Critical Risk
3003-CMDUU,25,Month-to-month,95.15,Electronic check,Yes,Fiber optic,10,Critical Risk
3518-PZXZQ,1,Month-to-month,55.3,Mailed check,No,DSL,10,Critical Risk
4851-BQDNX,40,One year,85.05,Electronic check,No,Fiber optic,10,Critical Risk
7271-AJDTL,55,Month-to-month,94.45,Credit card (automatic),No,Fiber optic,10,Critical Risk
2250-IVBWA,64,Month-to-month,81.05,Electronic check,No,Fiber optic,10,Critical Risk
7277-OZCGZ,22,Month-to-month,89.05,Electronic check,Yes,Fiber optic,9,High Risk
2085-BOJKI,17,One year,96.65,Bank transfer (automatic),No,Fiber optic,9,High Risk
0265-PSUAE,16,Month-to-month,100.7,Bank transfer (automatic),No,Fiber optic,9,High Risk
9128-CPXKI,59,Two year,95.8,Electronic check,No,Fiber optic,9,High Risk
5697-GOMBF,28,Month-to-month,35.9,Electronic check,No,DSL,9,High Risk
2070-XYMFH,23,Month-to-month,79.35,Mailed check,No,Fiber optic,9,High Risk
2985-JUUBZ,40,Month-to-month,74.55,Electronic check,No,DSL,9,High Risk
2178-PMGCJ,22,Month-to-month,69.7,Mailed check,No,Fiber optic,9,High Risk
3088-LHEFH,11,Month-to-month,79.0,Bank transfer (automatic),No,Fiber optic,9,High Risk
2586-CWXVV,54,Month-to-month,30.4,Electronic check,No,DSL,9,High Risk
9129-UXERG,18,Month-to-month,103.6,Credit card (automatic),Yes,Fiber optic,9,High Risk
2823-LKABH,18,Month-to-month,95.05,Bank transfer (automatic),Yes,Fiber optic,9,High Risk
8201-AAXCB,25,Month-to-month,60.35,Electronic check,No,DSL,9,High Risk
8456-QDAVC,19,Month-to-month,78.7,Bank transfer (automatic),No,Fiber optic,9,High Risk
9281-PKKZE,46,Month-to-month,43.95,Electronic check,No,DSL,9,High Risk
9800-ONTFE,22,Month-to-month,75.8,Bank transfer (automatic),No,Fiber optic,9,High Risk
1956-YIFGE,22,One year,100.05,Mailed check,No,Fiber optic,9,High Risk
2432-TFSMK,18,One year,89.6,Credit card (automatic),No,Fiber optic,9,High Risk
1304-SEGFY,72,Two year,97.85,Electronic check,No,Fiber optic,9,High Risk
5423-BHIXO,32,Month-to-month,54.2,Electronic check,No,DSL,9,High Risk
2074-GUHPQ,17,Month-to-month,92.7,Credit card (automatic),Yes,Fiber optic,9,High Risk
4459-BBGHE,30,Month-to-month,44.5,Electronic check,No,DSL,9,High Risk
1958-RNRKS,30,Month-to-month,49.9,Electronic check,No,DSL,9,High Risk
2001-EWBQU,60,Two year,104.7,Electronic check,No,Fiber optic,9,High Risk
0599-XNYDO,20,Month-to-month,69.8,Bank transfer (automatic),No,Fiber optic,9,High Risk
8544-GOQSH,14,Month-to-month,80.05,Credit card (automatic),Yes,Fiber optic,9,High Risk
0365-GXEZS,18,Month-to-month,78.2,Electronic check,Yes,Fiber optic,9,High Risk
2604-IJPDU,20,Month-to-month,96.55,Electronic check,Yes,Fiber optic,9,High Risk
7562-UXTPG,13,Month-to-month,70.15,Mailed check,No,Fiber optic,9,High Risk
7410-OIEDU,10,Month-to-month,79.85,Mailed check,No,Fiber optic,9,High Risk
8212-CRQXP,22,Month-to-month,80.0,Credit card (automatic),No,Fiber optic,9,High Risk
0537-QYZZN,24,Month-to-month,79.85,Electronic check,No,Fiber optic,9,High Risk
7895-VONWT,25,Month-to-month,48.25,Electronic check,No,DSL,9,High Risk
6633-SYEUS,23,Month-to-month,83.2,Bank transfer (automatic),Yes,Fiber optic,9,High Risk
5626-MGTUK,20,Month-to-month,89.1,Bank transfer (automatic),No,Fiber optic,9,High Risk
0822-QGCXA,27,Month-to-month,83.85,Electronic check,Yes,DSL,9,High Risk
7018-WBJNK,13,Month-to-month,78.3,Credit card (automatic),No,Fiber optic,9,High Risk
9909-IDLEK,20,Month-to-month,96.8,Mailed check,Yes,Fiber optic,9,High Risk
6749-UTDVX,72,Two year,103.65,Electronic check,No,Fiber optic,9,High Risk
5686-CMAWK,17,One year,86.75,Electronic check,Yes,Fiber optic,9,High Risk
8495-PRWFH,42,Month-to-month,55.65,Electronic check,No,DSL,9,High Risk
6078-VESFR,13,Month-to-month,70.45,Bank transfer (automatic),No,Fiber optic,9,High Risk
4660-IRIBM,18,Month-to-month,87.9,Mailed check,No,Fiber optic,9,High Risk
4343-EJVQB,7,Month-to-month,74.35,Mailed check,No,Fiber optic,9,High Risk
1228-ZLNBX,21,Month-to-month,75.3,Mailed check,No,Fiber optic,9,High Risk
0292-WEGCH,54,Month-to-month,86.2,Electronic check,Yes,DSL,9,High Risk
8807-ARQET,41,Month-to-month,40.35,Electronic check,No,DSL,9,High Risk
7109-MFBYV,26,Month-to-month,45.45,Electronic check,No,DSL,9,High Risk
9881-VCZEP,25,Month-to-month,54.1,Electronic check,No,DSL,9,High Risk
1047-NNCBF,20,Month-to-month,70.55,Credit card (automatic),No,Fiber optic,9,High Risk
3509-GWQGF,24,Month-to-month,70.0,Credit card (automatic),No,Fiber optic,9,High Risk
4546-FOKWR,16,Month-to-month,74.75,Credit card (automatic),No,Fiber optic,9,High Risk
7030-NJVDP,24,Month-to-month,89.25,Electronic check,Yes,Fiber optic,9,High Risk
6646-JPPHA,14,Month-to-month,78.85,Electronic check,No,Fiber optic,9,High Risk
9714-EDSUC,4,Month-to-month,94.9,Mailed check,Yes,Fiber optic,9,High Risk
0440-MOGPM,41,One year,80.55,Electronic check,No,DSL,9,High Risk
4619-EVPHY,20,One year,91.0,Bank transfer (automatic),No,Fiber optic,9,High Risk
3347-YJZZE,29,Month-to-month,80.1,Credit card (automatic),No,DSL,9,High Risk
3842-QTGDL,16,Month-to-month,80.75,Bank transfer (automatic),No,Fiber optic,9,High Risk
7929-DMBCV,20,Month-to-month,81.0,Mailed check,Yes,Fiber optic,9,High Risk
7567-ECMCM,24,Month-to-month,79.85,Credit card (automatic),No,Fiber optic,9,High Risk
5146-CBVOE,16,Month-to-month,75.1,Bank transfer (automatic),No,Fiber optic,9,High Risk
0678-RLHVP,53,Two year,105.55,Electronic check,No,Fiber optic,9,High Risk
7401-RUBNK,18,Month-to-month,74.8,Electronic check,No,Fiber optic,9,High Risk
0980-PVMRC,40,Month-to-month,50.85,Electronic check,No,DSL,9,High Risk
3570-YUEKJ,42,Month-to-month,49.55,Electronic check,No,DSL,9,High Risk
5175-WLYXL,22,Month-to-month,78.85,Mailed check,No,Fiber optic,9,High Risk
9693-XMUOB,59,Month-to-month,50.25,Electronic check,No,DSL,9,High Risk
2122-YWVYA,18,Month-to-month,75.4,Electronic check,No,Fiber optic,9,High Risk
5716-LIBJC,13,One year,104.15,Credit card (automatic),No,Fiber optic,9,High Risk
7126-RBHSD,17,Month-to-month,78.9,Electronic check,No,Fiber optic,9,High Risk
0665-XHDJU,72,Two year,99.4,Electronic check,No,Fiber optic,9,High Risk
4360-PNRQB,18,Month-to-month,75.6,Bank transfer (automatic),No,Fiber optic,9,High Risk
6416-YJTTB,11,Month-to-month,79.5,Bank transfer (automatic),No,Fiber optic,9,High Risk
2277-BKJKN,71,Two year,99.2,Electronic check,No,Fiber optic,9,High Risk
3094-JOJAI,18,Month-to-month,74.15,Mailed check,No,Fiber optic,9,High Risk
3703-KBKZP,16,Month-to-month,74.45,Bank transfer (automatic),No,Fiber optic,9,High Risk
3070-BDOQC,60,Two year,99.65,Electronic check,No,Fiber optic,9,High Risk
3211-AAPKX,20,Month-to-month,98.55,Mailed check,Yes,Fiber optic,9,High Risk
7852-LECYP,13,Month-to-month,93.8,Credit card (automatic),No,Fiber optic,9,High Risk
2694-CIUMO,12,Month-to-month,79.55,Credit card (automatic),Yes,Fiber optic,9,High Risk
2478-EEWWM,59,Month-to-month,44.3,Electronic check,No,DSL,9,High Risk
9529-OFXHY,15,Month-to-month,87.75,Bank transfer (automatic),No,Fiber optic,9,High Risk
9584-EXCDZ,17,Month-to-month,70.5,Bank transfer (automatic),No,Fiber optic,9,High Risk
9927-DSWDF,22,Month-to-month,104.6,Electronic check,Yes,Fiber optic,9,High Risk
7916-VCCPB,16,Month-to-month,73.25,Bank transfer (automatic),No,Fiber optic,9,High Risk
4828-FAZPK,16,Month-to-month,79.95,Credit card (automatic),No,Fiber optic,9,High Risk
3428-MMGUB,60,Two year,89.55,Electronic check,No,Fiber optic,9,High Risk
3999-WRNGR,60,Month-to-month,49.75,Electronic check,No,DSL,9,High Risk
0771-WLCLA,16,Month-to-month,112.95,Electronic check,Yes,Fiber optic,9,High Risk
7718-RXDGG,15,Month-to-month,68.6,Bank transfer (automatic),No,Fiber optic,9,High Risk
7159-NOKYQ,67,Two year,93.15,Electronic check,No,Fiber optic,9,High Risk
3323-CPBWR,23,Month-to-month,96.9,Credit card (automatic),Yes,Fiber optic,9,High Risk
8878-RYUKI,52,Month-to-month,59.45,Electronic check,No,DSL,9,High Risk
6034-YMTOB,5,Month-to-month,75.65,Mailed check,Yes,Fiber optic,9,High Risk
2625-TRCZQ,51,Month-to-month,49.65,Electronic check,No,DSL,9,High Risk
3733-LSYCE,15,Month-to-month,75.35,Bank transfer (automatic),No,Fiber optic,9,High Risk
7872-RDDLZ,67,Month-to-month,54.9,Electronic check,No,DSL,9,High Risk
4109-CYRBD,29,Month-to-month,51.6,Electronic check,No,DSL,9,High Risk
5593-SUAOO,24,One year,83.15,Bank transfer (automatic),No,Fiber optic,9,High Risk
4282-ACRXS,38,Month-to-month,24.85,Electronic check,No,DSL,9,High Risk
3569-EDBPQ,24,Month-to-month,84.35,Electronic check,Yes,Fiber optic,9,High Risk
2227-JRSJX,21,Month-to-month,99.15,Bank transfer (automatic),Yes,Fiber optic,9,High Risk
1309-XGFSN,52,One year,80.85,Electronic check,No,DSL,9,High Risk
4950-BDEUX,35,Month-to-month,49.2,Electronic check,No,DSL,9,High Risk
6128-AQBMT,41,Month-to-month,53.95,Electronic check,No,DSL,9,High Risk
6837-HAEVO,69,Two year,105.0,Electronic check,No,Fiber optic,9,High Risk
2346-DJQTB,35,Month-to-month,24.15,Electronic check,No,DSL,9,High Risk
3853-LYGAM,17,Month-to-month,95.65,Bank transfer (automatic),Yes,Fiber optic,9,High Risk
2019-HDCZY,63,Two year,102.6,Electronic check,No,Fiber optic,9,High Risk
6704-UTUKK,29,Month-to-month,45.9,Electronic check,No,DSL,9,High Risk
8980-WQFWL,35,Month-to-month,62.1,Electronic check,No,DSL,9,High Risk
5606-AMZBO,10,Month-to-month,78.15,Credit card (automatic),No,Fiber optic,9,High Risk
7733-UDMTP,57,Month-to-month,55.0,Electronic check,No,DSL,9,High Risk
5934-TSSAU,23,Month-to-month,75.3,Credit card (automatic),No,Fiber optic,9,High Risk
7181-OQCUT,21,Month-to-month,103.85,Mailed check,No,Fiber optic,9,High Risk
9552-TGUZV,8,Month-to-month,75.0,Mailed check,No,Fiber optic,9,High Risk
0641-EVBOJ,3,Month-to-month,82.3,Mailed check,Yes,Fiber optic,9,High Risk
8450-UYIBU,35,Month-to-month,39.85,Electronic check,No,DSL,9,High Risk
0829-XXPLX,20,Month-to-month,89.4,Bank transfer (automatic),No,Fiber optic,9,High Risk
6322-PJJDJ,49,Two year,94.8,Electronic check,No,Fiber optic,9,High Risk
2139-FQHLM,19,Month-to-month,89.95,Mailed check,Yes,Fiber optic,9,High Risk
5609-IMCGG,15,Month-to-month,84.35,Credit card (automatic),No,Fiber optic,9,High Risk
8148-BPLZQ,34,Month-to-month,49.8,Electronic check,No,DSL,9,High Risk
4391-LNRXK,22,Month-to-month,94.95,Bank transfer (automatic),Yes,Fiber optic,9,High Risk
2792-LSHWX,1,Month-to-month,83.4,Mailed check,Yes,Fiber optic,9,High Risk
3209-ZPKFI,47,Month-to-month,54.25,Electronic check,No,DSL,9,High Risk
7268-IGMFD,18,Month-to-month,93.9,Bank transfer (automatic),Yes,Fiber optic,9,High Risk
2203-GHNWN,24,Month-to-month,79.65,Mailed check,No,Fiber optic,9,High Risk
1104-FEJAM,28,Month-to-month,64.4,Electronic check,No,DSL,9,High Risk
5141-ZUVBH,9,Month-to-month,93.0,Bank transfer (automatic),Yes,Fiber optic,9,High Risk
9522-BNTHX,34,Month-to-month,56.25,Electronic check,No,DSL,9,High Risk
2468-SJFLM,1,Month-to-month,74.3,Mailed check,Yes,Fiber optic,9,High Risk
7596-LDUXP,12,One year,85.15,Credit card (automatic),No,Fiber optic,9,High Risk
4360-QRAVE,37,Month-to-month,36.65,Electronic check,No,DSL,9,High Risk
0564-MUUQK,20,Month-to-month,95.5,Bank transfer (automatic),Yes,Fiber optic,9,High Risk
6692-YQHXC,16,Month-to-month,69.95,Credit card (automatic),No,Fiber optic,9,High Risk
6797-UCJHZ,66,One year,104.6,Credit card (automatic),No,Fiber optic,8,High Risk
9375-MHRRS,6,Month-to-month,50.05,Mailed check,Yes,DSL,8,High Risk
5172-MIGPM,4,Month-to-month,65.55,Mailed check,Yes,DSL,8,High Risk
1710-RCXUS,51,One year,90.35,Credit card (automatic),No,Fiber optic,8,High Risk
5343-SGUBI,52,One year,80.2,Mailed check,No,Fiber optic,8,High Risk
1976-AZZPJ,7,Month-to-month,34.2,Mailed check,No,DSL,8,High Risk
4833-QTJNO,67,Month-to-month,83.85,Bank transfer (automatic),No,Fiber optic,8,High Risk
7011-CVEUC,25,Month-to-month,95.7,Credit card (automatic),Yes,Fiber optic,8,High Risk
3572-UOLYZ,46,Month-to-month,84.8,Bank transfer (automatic),Yes,Fiber optic,8,High Risk
9396-ZSFLL,15,Month-to-month,48.85,Mailed check,No,DSL,8,High Risk
9821-BESNZ,66,One year,104.25,Electronic check,Yes,Fiber optic,8,High Risk
1307-TVUFB,42,Month-to-month,79.35,Bank transfer (automatic),No,Fiber optic,8,High Risk
9943-VSZUV,67,Month-to-month,75.7,Mailed check,No,Fiber optic,8,High Risk
0215-BQKGS,30,Month-to-month,84.3,Credit card (automatic),No,Fiber optic,8,High Risk
5438-QMDDL,19,Month-to-month,59.8,Mailed check,No,DSL,8,High Risk
2709-UQGNP,10,Month-to-month,51.65,Mailed check,No,DSL,8,High Risk
3069-SSVSN,1,One year,25.85,Mailed check,No,DSL,8,High Risk
0118-JPNOY,26,Month-to-month,85.8,Credit card (automatic),No,Fiber optic,8,High Risk
8728-SKJLR,41,Month-to-month,74.25,Electronic check,Yes,Fiber optic,8,High Risk
3845-FXCYS,2,Month-to-month,19.65,Electronic check,No internet service,No,8,High Risk
9819-FBNSV,37,Month-to-month,72.25,Bank transfer (automatic),No,Fiber optic,8,High Risk
7876-BEUTG,15,Month-to-month,48.8,Mailed check,No,DSL,8,High Risk
9114-VEPUF,62,One year,96.1,Electronic check,No,Fiber optic,8,High Risk
9391-YZEJW,62,One year,94.0,Bank transfer (automatic),No,Fiber optic,8,High Risk
4860-YZGZM,10,Month-to-month,20.0,Electronic check,No internet service,No,8,High Risk
5173-WXOQV,2,Month-to-month,64.2,Mailed check,Yes,DSL,8,High Risk
8421-WZOOW,57,Month-to-month,95.3,Credit card (automatic),Yes,Fiber optic,8,High Risk
